101, 18.0006000856 , 166.7546138571, 09/04/2017, 5

102, 20.4150814332 , 143.8100341748, 09/05/2017, 5

103, 6.5941821861 , 155.6806735884, 09/06/2017, 5

104, 22.7581390332 , 151.8434821730, 09/07/2017, 5

105, 13.6268179275 , 167.3872120969, 09/08/2017, 5

106, 0.8814455619 , 144.6774364168, 09/09/2017, 5

107, 22.1788639306 , 156.4222522110, 09/10/2017, 5

108, 14.5223421950 , 143.1996674362, 09/11/2017, 5

109, 20.9040567702 , 155.9219719614, 09/12/2017, 5

110, 11.7974037592 , 145.1588318754, 09/01/2018, 5

111, 11.9353412892 , 150.1490008645, 09/02/2018, 5

112, 5.7028980300 , 146.3465359231, 09/03/2018, 5

113, 10.0530570233 , 162.0549058784, 09/04/2018, 5

114, 28.7856499985 , 163.8983794017, 09/05/2018, 5

115, 0.3221514916 , 172.9563397346, 09/06/2018, 5

116, 7.3960361431 , 145.7883991328, 09/07/2018, 5

117, 25.4051029428 , 145.2842391260, 09/08/2018, 5

118, 4.2456283068 , 170.9612784353, 09/09/2018, 5

119, 6.9384673922 , 168.2410976678, 09/10/2018, 5

120, 7.8539802916 , 151.0736500477, 09/11/2018, 5

121, 12.1714796322 , 140.6984968231, 09/12/2018, 5

122, 18.3817493489 , 167.6460649900, 09/01/2019, 5

123, 20.0164784212 , 146.4137821022, 09/02/2019, 5

124, 5.2175073257 , 166.9413525434, 09/03/2019, 5

125, 16.0773877968 , 162.5050593575, 09/04/2019, 5

126, -55.9651025506 , 131.2645229983, 28/04/2017, 6

127, -57.5964307960 , 138.7809425354, 28/05/2017, 6

128, -58.1753347293 , 139.1601200677, 28/06/2017, 6

129, -51.2685881654 , 130.9397995709, 28/07/2017, 6

130, -57.6822158870 , 138.6542082432, 28/08/2017, 6

131, -56.7826968416 , 135.9921174664, 28/09/2017, 6

132, -55.9031740836 , 138.3147239398, 28/10/2017, 6

133, -56.8971298248 , 137.3210912977, 28/11/2017, 6

134, -59.6686771371 , 136.7213343814, 28/12/2017, 6

135, -51.7210757740 , 133.2992219335, 28/01/2018, 6

136, -53.0768976980 , 131.0010742075, 28/02/2018, 6

137, -57.4606966495 , 138.0321726101, 28/03/2018, 6

138, -51.0355335851 , 135.8559970725, 28/04/2018, 6

139, -55.5793333266 , 139.3644280868, 28/05/2018, 6

140, -52.1713512727 , 135.4616117782, 28/06/2018, 6

141, -50.8575715781 , 134.9303899589, 28/07/2018, 6

142, -57.6781092061 , 130.8965128152, 28/08/2018, 6

143, -56.4095465543 , 139.0035517789, 28/09/2018, 6

144, -52.8869726383 , 133.4814850490, 28/10/2018, 6

145, -51.4031408221 , 130.2497211193, 28/11/2018, 6

146, -53.4486084913 , 136.8615340473, 28/12/2018, 6

147, -52.6667431382 , 131.2302295171, 28/01/2019, 6

148, -50.0524508953 , 131.4007906902, 28/02/2019, 6

149, -53.6887884809 , 139.4870040843, 28/03/2019, 6

150, -52.5833035971 , 135.8051423336, 28/04/2019, 6

151, -29.1118555372 , 79.0509343609, 09/02/2017, 7

152, -28.3891769770 , 82.3883135907, 09/03/2017, 7

153, -18.1500649071 , 66.4407889202, 09/04/2017, 7

154, -8.5514290950 , 67.5784205122, 09/05/2017, 7

155, -35.3832500360 , 86.5137543839, 09/06/2017, 7

156, -23.6249752010 , 74.1968231528, 09/07/2017, 7

157, -6.6966841657 , 74.7452613780, 09/08/2017, 7

158, -15.2612177330 , 78.7267390540, 09/09/2017, 7

159, -10.7747299763 , 66.9986786726, 09/10/2017, 7

160, -14.2174021361 , 90.5338600793, 09/11/2017, 7

161, -14.6137855410 , 63.7874906341, 09/12/2017, 7

162, -9.5762300862 , 93.3834066584, 09/01/2018, 7

163, -33.0304550138 , 90.8387771392, 09/02/2018, 7

164, -39.9259763187 , 88.1752031241, 09/03/2018, 7

165, -25.6909917787 , 63.3442018010, 09/04/2018, 7

166, -12.9954062370 , 76.4619581478, 09/05/2018, 7

167, -36.6790145015 , 77.4319084256, 09/06/2018, 7

168, -36.6443661282 , 78.7831775932, 09/07/2018, 7

169, -28.9567332314 , 63.8051735814, 09/08/2018, 7

170, -37.7216324130 , 69.2896966307, 09/09/2018, 7

171, -27.9059589295 , 85.2388620494, 09/10/2018, 7

172, -30.4741650682 , 64.7624972299, 09/11/2018, 7

173, -29.9823478912 , 85.8194307172, 09/12/2018, 7

174, -35.0572701358 , 84.8172333393, 09/01/2019, 7

175, -20.0343307806 , 99.0606227885, 09/02/2019, 7

176, -23.6857424112 , 93.4445608004, 08/07/2017, 8

177, -31.9273722390 , 65.7618296546, 08/08/2017, 8

178, -11.2792753853 , 81.9505529394, 08/09/2017, 8

179, -23.3249007134 , 70.9843921899, 08/10/2017, 8

180, -30.2039424424 , 74.2396738074, 08/11/2017, 8

181, -36.2225410418 , 94.4070262436, 08/12/2017, 8

182, -34.4505222698 , 81.7429775846, 08/01/2018, 8

183, -8.5413582430 , 99.0539854947, 08/02/2018, 8

184, -15.7741126003 , 75.5224688796, 08/03/2018, 8

185, -9.2184562861 , 94.5022659909, 08/04/2018, 8

186, -11.3570754283 , 89.3820542606, 08/05/2018, 8

187, -32.5876375090 , 62.9335062033, 08/06/2018, 8

188, -34.7012271009 , 94.0135937901, 08/07/2018, 8

189, -32.1647384563 , 69.1111357180, 08/08/2018, 8

190, -31.9531593108 , 75.4180195627, 08/09/2018, 8

191, -18.1076660976 , 73.9069821005, 08/10/2018, 8

192, -28.3378326536 , 92.9547600415, 08/11/2018, 8

193, -21.5761575017 , 79.5645602325, 08/12/2018, 8

194, -17.0036227917 , 88.4463154843, 08/01/2019, 8

195, -16.2129361142 , 64.8050116956, 08/02/2019, 8

196, -19.5922727369 , 87.0011747754, 08/03/2019, 8

197, -21.3387992542 , 97.9923650427, 08/04/2019, 8

198, -22.3787634365 , 91.4584561211, 08/05/2019, 8

199, -37.3903391056 , 98.2885678850, 08/06/2019, 8

200, -24.4266715364 , 81.2978320109, 08/07/2019, 8

201, -21.7098562288 , -14.7863891673, 01/02/2017, 9

202, -30.5763737953 , -29.7997300722, 01/03/2017, 9

203, -15.2166730376 , 2.4666111811, 01/04/2017, 9

204, -10.4713628257 , -19.6359041867, 01/05/2017, 9

205, -46.3529848663 , -12.4292518792, 01/06/2017, 9

206, -10.2842524649 , -12.1825702615, 01/07/2017, 9

207, -33.0517118532 , -26.8030946920, 01/08/2017, 9

208, -19.1364757014 , -22.0148312310, 01/09/2017, 9

209, -40.7089899810 , -3.2828047444, 01/10/2017, 9

210, -18.2069915571 , 0.2673619940, 01/11/2017, 9

211, -30.0107801426 , -4.8523019999, 01/12/2017, 9

212, -21.6248756142 , -2.1670870446, 01/01/2018, 9

213, -36.6230037374 , -7.9384745485, 01/02/2018, 9

214, -24.4503882222 , -22.3240612668, 01/03/2018, 9

215, -20.2715577792 , -20.9178315107, 01/04/2018, 9

216, -20.4050306279 , 2.9012340111, 01/05/2018, 9

217, -48.5900835314 , -22.5402570900, 01/06/2018, 9

218, -48.4262686774 , 0.5101682062, 01/07/2018, 9

219, -46.5430896713 , -10.8307074503, 01/08/2018, 9

220, -24.2630427583 , -21.0246221726, 01/09/2018, 9

221, -46.4558861947 , -19.0212570825, 01/10/2018, 9

222, -35.8414643378 , 2.2251108253, 01/11/2018, 9

223, -18.6203176196 , -23.2775453074, 01/12/2018, 9

224, -47.0608237186 , -21.0545859700, 01/01/2019, 9

225, -33.5441990679 , 4.4607097490, 01/02/2019, 9

226, 77.7459889975 , -135.4836913969, 28/02/2017, 10

227, 73.6286911152 , -149.5389597023, 28/03/2017, 10

228, 78.7429342897 , -167.4959605362, 28/04/2017, 10

229, 79.2312088382 , -164.5418230419, 28/05/2017, 10

230, 73.7698413812 , -166.5594318121, 28/06/2017, 10

231, 74.8035915321 , -143.4848360780, 28/07/2017, 10

232, 75.2469905257 , -159.7925764461, 28/08/2017, 10

233, 75.2691780307 , -144.7214639442, 28/09/2017, 10

234, 77.4978332173 , -149.1788044289, 28/10/2017, 10

235, 72.3649580480 , -139.1063285661, 28/11/2017, 10

236, 76.1112536956 , -163.5109613433, 28/12/2017, 10

237, 79.9659662582 , -151.8444774960, 28/01/2018, 10

238, 73.6474635981 , -162.0738690682, 28/02/2018, 10

239, 74.0853658887 , -163.2703604332, 28/03/2018, 10

240, 72.1864814871 , -133.6413593980, 28/04/2018, 10

241, 79.0221301275 , -158.2099894379, 28/05/2018, 10

242, 72.6606150869 , -140.7365225492, 28/06/2018, 10

243, 79.0127415019 , -164.1428513425, 28/07/2018, 10

244, 77.0564574958 , -140.0448782230, 28/08/2018, 10

245, 74.9459128170 , -133.9122433047, 28/09/2018, 10

246, 74.1170724789 , -146.7509158034, 28/10/2018, 10

247, 74.1527614417 , -157.6983394044, 28/11/2018, 10

248, 75.4111173951 , -161.6085288821, 28/12/2018, 10

249, 77.7314211343 , -156.1018134961, 28/01/2019, 10

250, 77.7741285738 , -167.5263173122, 28/02/2019, 10

251, 77.3167550216 , -134.8586377152, 18/07/2017, 11

252, 78.9573528687 , -160.6419601620, 18/08/2017, 11

253, 77.2713830160 , -145.2250377532, 18/09/2017, 11

254, 75.3155802988 , -139.8503336729, 18/10/2017, 11

255, 77.7791155343 , -161.6812439410, 18/11/2017, 11

256, 77.1156747477 , -163.0912725036, 18/12/2017, 11

257, 77.5016911093 , -158.9401713521, 18/01/2018, 11

258, 77.1001900309 , -137.2763408568, 18/02/2018, 11

259, 77.5707868811 , -149.4455992148, 18/03/2018, 11

260, 74.5645602357 , -158.8293286547, 18/04/2018, 11

261, 79.0588708814 , -152.2686005301, 18/05/2018, 11

262, 77.7882047136 , -165.9894533250, 18/06/2018, 11

263, 76.2317915541 , -151.2766853260, 18/07/2018, 11

264, 79.6546481809 , -166.0282569546, 18/08/2018, 11

265, 74.9655279755 , -144.8206173698, 18/09/2018, 11

266, 72.3371260987 , -131.2455295405, 18/10/2018, 11

267, 75.6763802747 , -167.5225658890, 18/11/2018, 11

268, 75.3628996887 , -137.4322002043, 18/12/2018, 11

269, 72.4758097345 , -145.8094372115, 18/01/2019, 11

270, 72.0903246366 , -154.4345943185, 18/02/2019, 11

271, 79.2416074831 , -152.0622716574, 18/03/2019, 11

272, 72.2855212466 , -134.4307539446, 18/04/2019, 11

273, 76.9196595759 , -169.3828612749, 18/05/2019, 11

274, 79.0233551148 , -150.4698007463, 18/06/2019, 11

275, 72.1856857986 , -142.3962504474, 18/07/2019, 11

276, -19.0425927001 , -96.4757154540, 15/02/2017, 12

277, -40.1579574031 , -123.6351646174, 15/03/2017, 12

278, -42.3990597075 , -115.0574084954, 15/04/2017, 12

279, -32.5213985529 , -120.9084880962, 15/05/2017, 12

280, -19.1086219806 , -136.2712373986, 15/06/2017, 12

281, -27.1160921301 , -143.9814529074, 15/07/2017, 12

282, -51.9920539213 , -141.9697139468, 15/08/2017, 12

283, -31.9731146106 , -137.3070306086, 15/09/2017, 12

284, -48.0105626946 , -131.0155951516, 15/10/2017, 12

285, -50.2590344382 , -101.8604327235, 15/11/2017, 12

286, -39.6579735957 , -148.8427533763, 15/12/2017, 12

287, -52.2264683723 , -138.9242628072, 15/01/2018, 12

288, -22.4823744700 , -136.9112862865, 15/02/2018, 12

289, -50.0473464933 , -110.4488083815, 15/03/2018, 12

290, -45.4964612450 , -96.0127789183, 15/04/2018, 12

291, -18.9774715290 , -106.4044734912, 15/05/2018, 12

292, -30.4976512913 , -146.0764471610, 15/06/2018, 12

293, -12.8607360101 , -106.5958192649, 15/07/2018, 12

294, -12.7820067493 , -131.8645310969, 15/08/2018, 12

295, -47.3928073269 , -112.0726964260, 15/09/2018, 12

296, -50.0059017073 , -94.1112913769, 15/10/2018, 12

297, -47.7571949213 , -143.3793624180, 15/11/2018, 12

298, -31.0462737926 , -146.3176532724, 15/12/2018, 12

299, -53.1940878710 , -117.6025301998, 15/01/2019, 12

300, -57.6521349967 , -149.3794504923, 15/02/2019, 12

301, -49.9197339499 , -119.9595232727, 25/03/2017, 13

302, -21.4315028588 , -130.0941380579, 25/04/2017, 13

303, -39.2388332445 , -101.5037846433, 25/05/2017, 13

304, -40.7330744950 , -129.6916501875, 25/06/2017, 13

305, -59.7014223364 , -107.4986734509, 25/07/2017, 13

306, -49.0112981615 , -118.0424930286, 25/08/2017, 13

307, -42.4512067868 , -128.2236513487, 25/09/2017, 13

308, -52.8537711235 , -90.7918658577, 25/10/2017, 13

309, -23.3942683523 , -113.2082158435, 25/11/2017, 13

310, -54.0864861915 , -135.0721037225, 25/12/2017, 13

311, -44.5251768057 , -105.7985567748, 25/01/2018, 13

312, -43.6592220392 , -107.8810908542, 25/02/2018, 13

313, -27.6005762385 , -116.9333819146, 25/03/2018, 13

314, -57.9324065838 , -129.0656994651, 25/04/2018, 13

315, -49.5088697735 , -105.4108279829, 25/05/2018, 13

316, -10.9928042772 , -134.2405854837, 25/06/2018, 13

317, -42.1243661373 , -128.2277865327, 25/07/2018, 13

318, -12.3332688968 , -104.8996421950, 25/08/2018, 13

319, -39.1141313171 , -130.0219556224, 25/09/2018, 13

320, -23.6837691365 , -103.3146083231, 25/10/2018, 13

321, -37.4764257611 , -149.7360272984, 25/11/2018, 13

322, -27.9348628353 , -110.2697016114, 25/12/2018, 13

323, -27.9462678116 , -98.9431516402, 25/01/2019, 13

324, -29.4113590146 , -138.9411737998, 25/02/2019, 13

325, -34.9692608253 , -131.8308600140, 25/03/2019, 13

326, -23.3767699326 , -9.5851521099, 18/06/2017, 14

327, -27.0186601845 , -7.8363593844, 18/07/2017, 14

328, -30.7266157962 , 2.5348140614, 18/08/2017, 14

329, -26.3831591682 , -18.8920467249, 18/09/2017, 14

330, -36.2528294820 , -12.9052992481, 18/10/2017, 14

331, -26.8874569130 , -17.8084762524, 18/11/2017, 14

332, -24.0323393671 , 0.1774054254, 18/12/2017, 14

333, -49.5531410536 , -15.5086705743, 18/01/2018, 14

334, -14.9700138927 , -16.7530580059, 18/02/2018, 14

335, -12.6415955288 , -6.0614869539, 18/03/2018, 14

336, -22.9665986509 , -8.1716487036, 18/04/2018, 14

337, -19.0116300848 , -26.1723007384, 18/05/2018, 14

338, -20.6506344912 , -9.4054993193, 18/06/2018, 14

339, -14.4020286782 , -27.9595439988, 18/07/2018, 14

340, -11.2776373146 , -14.5881940586, 18/08/2018, 14

341, -46.1692042631 , -21.7589558786, 18/09/2018, 14

342, -20.6110312653 , -8.5457644745, 18/10/2018, 14

343, -23.9592471225 , -7.7356754256, 18/11/2018, 14

344, -13.4245381707 , 3.1761345142, 18/12/2018, 14

345, -40.6611751535 , -21.2103816826, 18/01/2019, 14

346, -17.2326941077 , -19.1419890146, 18/02/2019, 14

347, -46.1234833282 , -16.9215135797, 18/03/2019, 14

348, -39.3630035917 , -6.4365246782, 18/04/2019, 14

349, -41.9023099690 , -13.2998640408, 18/05/2019, 14

350, -18.7401807535 , -0.7128630000, 18/06/2019, 14

351, -28.5207389847 , -142.8663961184, 09/03/2017, 15

352, -56.5700778163 , -129.6091019081, 09/04/2017, 15

353, -21.8771686041 , -93.7538381031, 09/05/2017, 15

354, -54.9354407820 , -136.4463175304, 09/06/2017, 15

355, -27.2948317450 , -97.7245976532, 09/07/2017, 15

356, -39.5464285088 , -114.5389117042, 09/08/2017, 15

357, -55.4075290800 , -134.8201480158, 09/09/2017, 15

358, -53.6359261366 , -115.8191282516, 09/10/2017, 15

359, -20.6632372181 , -143.2670805386, 09/11/2017, 15

360, -53.0477094338 , -149.8172080982, 09/12/2017, 15

361, -17.1236502878 , -132.9151934119, 09/01/2018, 15

362, -27.3688648349 , -103.2881204473, 09/02/2018, 15

363, -28.4234355662 , -104.0682648560, 09/03/2018, 15

364, -29.5447374925 , -100.3469136685, 09/04/2018, 15

365, -37.5392056804 , -147.0973907677, 09/05/2018, 15

366, -42.9974839385 , -137.3090928641, 09/06/2018, 15

367, -45.6469815297 , -92.3449284687, 09/07/2018, 15

368, -50.3214516772 , -91.1387452488, 09/08/2018, 15

369, -13.8215131749 , -146.4217727708, 09/09/2018, 15

370, -51.6885553588 , -134.0427611973, 09/10/2018, 15

371, -39.6776216615 , -129.7725657000, 09/11/2018, 15

372, -12.3013144509 , -148.5373785433, 09/12/2018, 15

373, -34.9828906148 , -92.1203201181, 09/01/2019, 15

374, -49.5956819829 , -135.5158452808, 09/02/2019, 15

375, -53.3111408461 , -129.1214397918, 09/03/2019, 15

376, -31.9777458217 , -129.1051700148, 19/07/2017, 16

377, -35.3414680135 , -131.8328473912, 19/08/2017, 16

378, -26.9648218746 , -145.3707119522, 19/09/2017, 16

379, -50.9011993981 , -90.7490029003, 19/10/2017, 16

380, -24.9067727918 , -99.7100468305, 19/11/2017, 16

381, -45.6147458011 , -121.2020561803, 19/12/2017, 16

382, -40.7518339393 , -124.5679510266, 19/01/2018, 16

383, -22.9845675840 , -116.1439028597, 19/02/2018, 16

384, -23.0939375204 , -103.9385804692, 19/03/2018, 16

385, -51.7135789952 , -108.7877172040, 19/04/2018, 16

386, -44.6895620156 , -125.8990674912, 19/05/2018, 16

387, -17.5571492350 , -140.9345490723, 19/06/2018, 16

388, -56.7328988233 , -106.5178226663, 19/07/2018, 16

389, -17.9736228604 , -110.2091649641, 19/08/2018, 16

390, -55.8001556554 , -122.0942771677, 19/09/2018, 16

391, -18.5867716272 , -136.2496927503, 19/10/2018, 16

392, -40.6022413683 , -95.0173389842, 19/11/2018, 16

393, -39.3777727193 , -123.8992536598, 19/12/2018, 16

394, -30.6219210385 , -124.3266119223, 19/01/2019, 16

395, -37.0673532631 , -94.0335421283, 19/02/2019, 16

396, -28.0893400303 , -140.4753493566, 19/03/2019, 16

397, -17.4069060653 , -144.1539928197, 19/04/2019, 16

398, -46.4429869160 , -100.1412979840, 19/05/2019, 16

399, -41.3489349006 , -147.2840193740, 19/06/2019, 16

400, -18.2666427867 , -109.3964878746, 19/07/2019, 16

401, 77.2979510153 , -131.4851788811, 19/02/2017, 17

402, 73.9603095846 , -144.8094799439, 19/03/2017, 17

403, 79.7040994687 , -140.5542164531, 19/04/2017, 17

404, 78.2782125316 , -137.2698468935, 19/05/2017, 17

405, 73.5586312607 , -140.4933517103, 19/06/2017, 17

406, 72.2523158343 , -141.8820009436, 19/07/2017, 17

407, 72.2917977461 , -168.5887735703, 19/08/2017, 17

408, 79.6735791376 , -139.0039419797, 19/09/2017, 17

409, 78.9896628181 , -158.9574560099, 19/10/2017, 17

410, 75.8213346581 , -145.7522457166, 19/11/2017, 17

411, 79.6848554125 , -166.8830030583, 19/12/2017, 17

412, 76.1720357519 , -147.8097316147, 19/01/2018, 17

413, 73.0681196382 , -147.2114395430, 19/02/2018, 17

414, 73.9570782827 , -160.9760390553, 19/03/2018, 17

415, 73.0976268319 , -166.4048551193, 19/04/2018, 17

416, 74.0294533642 , -132.5751084846, 19/05/2018, 17

417, 73.9638543064 , -162.3821620794, 19/06/2018, 17

418, 76.1812186223 , -142.1541184057, 19/07/2018, 17

419, 72.9553421703 , -159.7910221619, 19/08/2018, 17

420, 76.9207417206 , -166.4987146279, 19/09/2018, 17

421, 73.7008557216 , -140.4412876304, 19/10/2018, 17

422, 79.2354853150 , -168.6462637403, 19/11/2018, 17

423, 76.2349674796 , -141.9992601741, 19/12/2018, 17

424, 74.4911455263 , -169.9665735476, 19/01/2019, 17

425, 75.9748952929 , -132.8665236770, 19/02/2019, 17

426, 79.5830590984 , -134.0106988344, 16/02/2017, 18

427, 73.7112346598 , -139.9348382139, 16/03/2017, 18

428, 73.2779178327 , -130.6174363758, 16/04/2017, 18

429, 79.7603391520 , -151.8007847209, 16/05/2017, 18

430, 79.4808777270 , -153.5662342904, 16/06/2017, 18

431, 77.1579130018 , -162.4937720376, 16/07/2017, 18

432, 78.2668206758 , -162.5053699466, 16/08/2017, 18

433, 79.5066669954 , -159.8087607649, 16/09/2017, 18

434, 75.4330862628 , -139.6409440272, 16/10/2017, 18

435, 73.7743543432 , -146.1591067613, 16/11/2017, 18

436, 77.2274353789 , -167.6833065775, 16/12/2017, 18

437, 78.3958830304 , -148.0056452090, 16/01/2018, 18

438, 75.4676299484 , -160.2979876987, 16/02/2018, 18

439, 75.7229153643 , -150.4717068656, 16/03/2018, 18

440, 73.8704924741 , -159.0858708457, 16/04/2018, 18

441, 78.2943547435 , -143.0314027765, 16/05/2018, 18

442, 72.6726012866 , -138.2085767240, 16/06/2018, 18

443, 76.0614747946 , -164.5170814332, 16/07/2018, 18

444, 77.4395861316 , -154.3544206509, 16/08/2018, 18

445, 78.3119588598 , -135.5511651400, 16/09/2018, 18

446, 79.7916315942 , -147.7326519684, 16/10/2018, 18

447, 73.5874183819 , -164.1362926895, 16/11/2018, 18

448, 74.3338556114 , -155.5700787090, 16/12/2018, 18

449, 73.0128171486 , -165.5540176460, 16/01/2019, 18

450, 72.2142519877 , -151.5697635438, 16/02/2019, 18

451, -24.2594863727 , -125.6445196809, 28/06/2017, 19

